"issuekey","created","storypoint","context","codesnippet","t_Bug","t_Enhancement.Request","t_Story","t_Task","t_Epic","c_Build..Distributions","c_Modules..XML..XSLT..XPath..SXC","c_Core...other.","c_Core..Routing...Filters","c_Build..Libraries...Dependencies","c_Modules..CXF","c_Transport..FTP...SFTP","c_Transport..Quartz","c_Core..Components","c_Transport..HTTP.S....Jetty","c_Core..Exception.Handling","c_Core..Transports","c_Transport..JMS","c_Core..Containers","c_Core..Logging","c_Build...other.","c_Mule.Core","c_Core..API","c_Module..APIKit","c_Modules...other.","c_Build..Integration.Tests","c_Transport..JDBC","c_Core..Concurrency...Threading","c_Build..Maven","c_Core..Event.Message","c_Modules..Devkit.Support","c_Core..Transactions","c_Transport..AJAX","c_Core..Streaming","c_Transport..Email","c_Modules..XA.Transactions","c_Core..Queues..SEDA....Persistence","c_Core..Flow","c_Core..Domains.shared.resources","c_Transport..TCP...UDP...SSL...Multicast","c_Core..Bootstrap...Standalone","c_Modules..WS.Consumer","c_Core..Deployment","c_Tools","c_Core..Configuration","c_Core..Registry","c_Build..JDK.Compatibility","c_Core..Services","c_Core..Transformers","c_Core..Properties","c_Core..Watermark","c_Core..Expressions","c_Examples...Tutorials","c_Transport..VM","c_Modules..Management...JMX","c_Modules..HTTP","c_Core..Endpoints","c_Core..Lifecycle","c_Extensions.API","c_Transport..File","c_Schema","c_Documentation...Website","c_Tools..Archetypes","c_Modules..Security..Spring.Security..Acegi..PGP..WS.Security.","c_Modules..Jersey","c_Batch","c_Core..Sessions","c_Core..Non.Blocking","c_Transport..Axis","c_Transport..XMPP..Jabber.","c_Extensions","c_sdk","c_e..DataSense","c_Modules..File","c_Core..DSL.processing","c_Core..Classloading","c_Test..Testing.Framework","c_Modules..FTP","c_Modules..Email","c_Extensions..Maven.Plugin","c_Core..Agents","c_Modules..MuleClient","c_Modules..Sockets","c_Core..Policies","c_jms.module","c_Tooling.Client","c_Core..Request.Reply","c_soap","c_mule4","c_Service..HTTP","c_Modules..RSS...ATOM","c_Core..ObjectStore","c_Debugger","c_Interception.API","c_Service..SOAP","c_Connector..DB","c_Tooling.API","c_Module..Aggregators","c_Connector..ObjectStore","c_core..Notifications","c_Modules..OAuth","c_Connector..VM","c_Service..Scheduling","c_SDK.AST","c_Mule.Runtime"
"MULE-12784","06/13/2017 18:34:25",5,"ObjectType.getFields doesn't return the fields in the order writen in the extension-model.json ""In an extension with subtypes, the org.mule.metadata.api.model.ObjectType.getFields() doesn't return the fields in the order written in the extension-model.json    For simple types, this may not be an issue, but if the Object has other objects inside, the order must be exactly the same.    Today we cannot check for a model property to determine the order, so we need to use the order in which the fields are returned as the source of truth. Currently there seems to be a difference which may lead to errors when generating the UI and writting down the child elements    Check the extension:  https://github.com/mulesoft/mule-tooling-mock-connector/tree/mule-4.x/extension-with-subtypes        But iterating the fields return first the pages field, and second the id""","  The json of a type is:  {        """"format"""": """"java"""",        """"type"""": """"Object"""",        """"annotations"""": {          """"typeId"""": """"org.mule.modules.subtypes.model.Magazine"""",          """"classInformation"""": {            """"hasDefaultConstructor"""": true,            """"isInterface"""": false,            """"isInstantiable"""": true,            """"isAbstract"""": false,            """"isFinal"""": false,            """"implementedInterfaces"""": [],            """"parent"""": """"org.mule.modules.subtypes.model.BasePojo"""",            """"genericTypes"""": []          },          """"xmlHints"""": {            """"allowInlineDefinition"""": true,            """"allowTopLevelDefinition"""": true,            """"allowReferences"""": true          },          """"typeAlias"""": {            """"value"""": """"Magazine""""          }        },        """"fields"""": [          {            """"key"""": {              """"name"""": """"id""""            },            """"model"""": {              """"type"""": """"String"""",              """"annotations"""": {                """"typeId"""": """"java.lang.String""""              }            }          },          {            """"key"""": {              """"name"""": """"pages""""            },            """"model"""": {              """"type"""": """"Number"""",              """"annotations"""": {                """"typeId"""": """"java.lang.Integer""""              }            }          }        ]      }  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12785","06/13/2017 19:05:09",5,"Remove the @DataTypeParameters annotation ""*@DataTypeParameters should be removed*    The Mime Type parameters outputMimeType and outputEncoding should be always generated when the return type of an operation is an Object, a StringType or a BinaryType allowing the user to override whatever mimetype is set by mule""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12786","06/13/2017 19:07:01",3,"File/FTP read and list should not receive a MediaType as parameter ""*File/FTP read and list should not receive a MediaType as parameter*    The current behavior of *MediaType* is to receive the MediaType of the Payload at the moment of executing the operation, a thing that is wrong for this operations.  In case the user want to provide a certain MediaType for the output @DataTypeParameters should be used.""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12789","06/13/2017 20:38:10",8,"Implicit config does not instanciate default parameter groups ""When using an implicit config, the parameter groups result in a null value instead of instanciating a """"Nullsafe"""" group with the corresponding default values.    In JmsConfig we have      But the implicit config created results in:    ""","    /**     * Configuration parameters for consuming {@link Message}s from a JMS {@link Queue} or {@link Topic}     */    @Expression(NOT_SUPPORTED)    @Placement(tab = """"Consumer"""")    @ParameterGroup(name = """"Consumer Config"""", showInDsl = true)    private JmsConsumerConfig consumerConfig;      /**     * Configuration parameters for sending {@link Message}s to a JMS {@link Queue} or {@link Topic}     */    @Expression(NOT_SUPPORTED)    @Placement(tab = """"Producer"""")    @ParameterGroup(name = """"Producer Config"""", showInDsl = true)    private JmsProducerConfig producerConfig;    configInstance = {org.mule.extensions.jms.internal.config.JmsConfig@12362}    encoding = null   contentType = """"*/*""""   consumerConfig = null   producerConfig = null  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12792","06/13/2017 22:07:59",3,"Messaging sources should not expose an ackMode=""NONE"" ""The ackMode 'NONE' has nothing to do with JMS acknowledgement mode as defined by the JMS spec and wasn't used in Mule 3 either.  In Mule 4 it is being used to define fire-and-forget behaviour and therefore switch between the 3.x (one-way) behaviour where the JMS MessageListener does not wait for the flow to complete vs. the 4.x (consistent) behaviour where the JMS MessageListener does wait for the flow to complete to ensure that any errors in the Flow, unless they are handled, result in a nack.    One of the main goals of work to remove exchange patterns and processing strategies was to remove all implicit, or flag-defined threading or fire-and-forget behaviour so that  all sources receive the response from the flow and use it to ack/nack.  The only way the user should be able to explicitly perform a fire-and-forget such that the source acks before the flow completes is via the explicit use of <async>.    Also if it did make sense to configure this on a source, which it doesn't, this flag should be available in all sources that don't use a response such as file and ftp too, otherwise it's inconsistent.    Due to this, this mode should be removed in all messaging connectors where it exists today and documentation as well as performance tests should use <async>.""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12795","06/14/2017 10:38:56",8,"Update JMS caching strategy defaults for decent OOTB performance ""By default JMS session caching is just 1, whereas in Mule 3.8 it is unbounded and as such defined implicitly by the number of worker threads in the Flow.  Using a default of just 1 impacts OOTB performance significantly.    Also in 3.x cacheConsumers was off by default to avoid consumer leaks with publish-consume and temporary reply queues, yet it is on by default in 4.x. This needs to be tested fully with publish-consume, temp queues and load before changing this.""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12798","06/14/2017 16:11:07",2,"Allow parameter groups repeat Display Name ""Allow parameter groups repeat Display Name""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12799","06/14/2017 16:13:25",8,"Move ArtifactDeclaration to a new API ""ArtifactDeclaration should be a Tooling concept, therefore it has to be moved to an API that can be used by Tooling API and removed dependency from Mule Runtime.""","",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12800","06/14/2017 16:30:31",8,"Define an ApplicationProvider instead of Supplier<URL> for Tooling Artifacts ""This will allow to notify when an application has been deployed by Tooling (required to resolve an operation against the Runtime) and also allow later to add more specific updates on applications (when a config only has changed, etc).  As part of this task the getApplicationId should be removed.""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12802","06/14/2017 17:47:21",5,"JMS Publish does not need to use PooledConnectionProvider ""This impact performance because i) it has default pool size of 5 ii) even if you increase size, it's still overhead/contention on pool""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12805","06/14/2017 18:34:41",1,"Upgrade JSCh to 0.1.54 ""Upgrade JSCh to 0.1.54""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12806","06/14/2017 18:48:48",3,"Do not validate required parameters on Datasense resolution ""Do not validate required parameters on Datasense resolution""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12809","06/14/2017 21:36:47",3,"Make MetadataTestCase use LazyMetadataService ""Make MetadataTestCase use LazyMetadataService""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12810","06/15/2017 02:31:04",1,"Upgrade DataSense dependency in tooling to 4.0.0-SNAPSHOT ""Upgrade the dependency to the new version published by datasense""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12815","06/15/2017 16:14:40",5,"Create service to generate XSDs for an application ""Currently extensions include the XSDs in the output JAR, but it won't be the case anymore soon. This is because they are generated when required in ModuleDelegatingEntityResolver.    Studio probably requires this so we should provide an API to obtain the XSDs required by an application, generating them if appropriate (in case of extensions).""","",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12817","06/15/2017 17:31:31",3,"Add LICENCE file to new projects ""Add LICENCE file to connector projects""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12818","06/15/2017 17:50:50",0,"Xml Schema Validator filter changes mimetype ""Same as SE-6155""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12821","06/15/2017 20:18:29",1,"Upgrade abdera-client to 1.1.3 ""Upgrade abdera-client to 1.1.3""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12823","06/15/2017 23:02:23",3,"Wrong DSL definition for boolean parameters ""Wrong DSL definition for boolean parameters""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12826","06/15/2017 23:25:42",8,"ParameterModel should be able to point to another mule elements ""Figure out a way to have parameters which point to component names.    Examples:    * listenerConfig parameter should point to a http:listener-config  * objectStore should point to a os:object-store    Although the ExtensionModel should (somehow) say this, at the DSL and Java level, the parameters will be simple Strings.""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12828","06/16/2017 13:28:57",2,"The version of Xerces used in endorsed directory performs service provider lookup for each new DocumentBuilder ""This is due to lookup of org.apache.xerces.xni.parser.XMLParserConfiguration for each new DocumentBuilder.    The version of xecers in jdk7/8 does not do this, but rather has a fixed implementation.    Best way to resolve this until we stop using endorsed version of xerces is to set the system property:    -Dorg.apache.xerces.xni.parser.XMLParserConfiguration=org.apache.xerces.parsers.XIncludeAwareParserConfiguration    This has a significant performance impact when using XML expression functions.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12829","06/16/2017 14:09:36",8,"Allow Top Level Pojos to point to a config ""Support for both static and dynamic pojos""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12831","06/16/2017 15:23:41",8,"Complete ObjectStore connector ""add support for connection providers  add support for persisent, ttl, etc  support multiple stores  support defining stores.""","",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12832","06/16/2017 15:39:04",1,"Avoid generating stacktraces for exceptions when verbose is disabled ""Generating stacktraces for exceptions is expensive in cpu time.    Stacktraces should only be filled when there is certainty they are going to be logged/shown somewhere.""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12833","06/16/2017 16:28:37",3,"Review WSC fields in configuration  ""Review Expresion Supported fields in configuration  Config Ref shoud be named requesterConfigRef  ""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12836","06/16/2017 18:23:31",1,"Fix version in BETA tests  """"","org.mule.runtime.module.extension.internal.resources.MulePluginDescriptorGeneratorTestCase.generate  org.mule.test.module.extension.connector.PetStoreMissingRequiredParameterInConfigTestCase.fail  org.mule.integration.test.tooling.client.ExtensionModelTestCase.loadMuleCoreExtensionModel  org.mule.runtime.module.extension.internal.CoreExtensionModelTestCase.consistentWithManifest  org.mule.runtime.module.extension.internal.loader.java.JavaDeclarationDelegateTestCase.describeTestModule  org.mule.runtime.module.extension.internal.loader.java.JavaDeclarationDelegateTestCase.heisenbergPointer  org.mule.runtime.module.extension.internal.loader.java.JavaDeclarationDelegateTestCase.heisenbergPointerPlusExternalConfig  org.mule.runtime.module.extension.internal.resources.manifest.ExtensionManifestGeneratorTestCase.generate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12844","06/16/2017 18:30:07",2,"Embedded container cannot delete folder when stopping app in Windows ""When stopping the embedded container, it tries to perform a deleteTree in the container base folder. In Windows, the deletion is not successful, so the next time a container is started it cannot create the domains/default folder.  This causes, for example, that MUnit cannot run two consecutive suites.  An example can be tested in the org.mule.runtime.module.embedded.EmbeddedContainerTestCase. A test for this could be something like:    In JUnit it might work due to the creation of a temporary folder, but if one changes the containerBaseFolder to another location (for example inside the project) the issue can be reproduced.""","    public void twoApplicationWithConnector() throws Exception {      doWithinApplication(getFolderForApplication(""""http-echo""""), port -> {        try {          String httpBody = """"test-message"""";          HttpResponse<String> response = post(format(""""http://localhost:%s/"""", port)).body(httpBody).asString();          assertThat(response.getBody(), is(httpBody));        } catch (UnirestException e) {          throw new RuntimeException(e);        }      }, emptyMap());      doWithinApplication(getFolderForApplication(""""http-echo""""), port -> {        try {          String httpBody = """"test-message"""";          HttpResponse<String> response = post(format(""""http://localhost:%s/"""", port)).body(httpBody).asString();          assertThat(response.getBody(), is(httpBody));        } catch (UnirestException e) {          throw new RuntimeException(e);        }      }, emptyMap());    }  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12849","06/18/2017 14:37:32",1,"Add @threadSafe to extension-maven-plugin mojos ""Ensure the mojos of the extension plugin are thread safe and annotate them to avoid the warnings when doing parallelmaven builds.""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12850","06/18/2017 14:43:32",1,"Connectors point to the wrong version of their parent pom ""Currently, connectors are pointing to       as the parent pom, but the version in https://github.com/mulesoft/mule-core-modules-parent/blob/master/pom.xml#L15 is 1.0.0-SNAPSHOT""","      <parent>          <groupId>org.mule.extensions</groupId>          <artifactId>mule-core-modules-parent</artifactId>          <version>4.0.0-SNAPSHOT</version>      </parent>  ",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12856","06/19/2017 12:28:38",13,"Implement Parameters Options Resolver in SDK's Side  ""*Implement Parameters Options Resolver in SDK's Side*  This implies:  * Create proper annotations  * Create proper interfaces  * Create mechanism (reuse the ones in Metadata) no execute the resolving.  * Expose this mechanism through ExtensionComponent for Operations and sources and in the same way as {{ConfigurationProviderMetadataAdapter}} does for Configs and Conn Providers""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12857","06/19/2017 12:33:03",8,"Implement Parameters Options Resolver in Mule's Side ""*Implement Parameters Options Resolver in Mule's Side*    This implies:  * The creation of a {{Parameter Options Resolver Service}} (similar to the metadata one)  ** Take care about the lazy version ""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12858","06/19/2017 12:34:22",8,"Implement Parameter Options Resolver in Tooling Client's Side ""Implement Parameter Options Resolver in Tooling Client's Side    Whatever is done for Metadata""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-12862","06/19/2017 17:45:03",3,"Communicate Nullsafe defaultImplementation in the ExtensionModel ""Communicate Nullsafe defaultImplementation in the ExtensionModel""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
