"issuekey","created","storypoint","context","codesnippet","t_Task","t_Bug","t_Improvement","t_New.Feature","c_Storage","c_Indexing","c_Testing.Infrastructure","c_WiredTiger","c_Shell","c_Performance","c_Diagnostics","c_Build","c_Packaging","c_Replication","c_MapReduce","c_Sharding","c_Logging","c_Catalog","c_Concurrency","c_Internal.Code","c_Upgrade.Downgrade","c_Querying","c_Networking"
"SERVER-47054","03/23/2020 17:25:36",1,"Don't fail due to long timeouts on non-patch builds ""When generating sub-tasks, if we appear to be setting timeouts greater than a certain threshold, we will fail the task generation. This is to inform the patch builder that they are trying to run a patch build that will take a really long time. We require them to manually disable the check if that is something they are sure they want to do.     On mainline builds, however, we should skip this check since there is no one to go manually override it and some of the repeated-execution tests are bumping up against it.""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47165","03/27/2020 21:01:58",2,"Missing the mongohouse binary for a server patch with no code changes ""{color:#1d1c1d}Missing the mongohouse binary for a server patch with no code changes{color}         {color:#1d1c1d}https://evergreen.mongodb.com/task/mongodb_mongo_master_enterprise_rhel_62_64_bit_mqlrun_patch_c5eea7753b2fe3082d853ff9400117c85ac42dab_5e7e553f7742ae355b925437_20_03_27_19_34_40{color}""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47312","04/02/2020 23:31:29",3,"Run hang_analyzer.py via assert.soon() without calling gcore on ASan builders ""The changes from [e89c041|https://github.com/mongodb/mongo/commit/e89c041616cbaea0648bb60ce32ddab1f33d3e97] as part of SERVER-45884 disabled running the hang analyzer on ASan build variant (i.e. builders using {{--sanitize=address}}) via {{assert.soon()}} due to {{gcore}} not respecting the {{madvise()}} settings on the 20TB of shadow memory. This had come up previously in SERVER-29886 for the """"timeout"""" phase in the {{etc/evergreen.yml}} project configuration and was resolved by running hang_analyzer.py without the {{-c}} option in order to avoid producing core dumps.    We could similarly have the mongo shell omit the {{-c}} option when running hang_analyzer.py. On a related note - the mongo shell offers an {{_isAddressSanitizerActive()}} function which returns true if it was compiled with {{--sanitize=address}} (we generally assume the server binaries have the same build flags), so we should consider removing {{TestData.isAsanBuild}} to avoid there being two ways of expressing the same thing.    Add a test to check that the hang_analyzer still runs on ASan without dumping core.""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47409","04/08/2020 17:05:12",3,"writeconcern>1 gives no error on standalone server ""When i query """"db.collection.insertOne(\{name:""""xyz""""},\{w:2})"""" gives error on standalone server which is correct but """"db.collection.insert(\{name:""""xyz""""},\{w:2})"""" does not.         I got it on mongo enterprise 4.2.""","",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"SERVER-47592","04/13/2020 15:22:39",1,"Tasks missing buildvariants in version ""This screen shot is from the """"patches"""" page. I should only see results for five variants, but it looks like there are two additional variants shown with no titles. ""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47537","04/14/2020 17:06:13",1,"Adjust frequency of less common build variants on 4.4 ""The following build variants are run on most commits on the 4.4 branch, but don't really need to be run that frequently. For comparison, they are being run once a day or less on master.  * ~ Enterprise RHEL 7.0 (no-libunwind)  * ~ Enterprise RHEL 7.0 (Dagger)  * hot_backups RHEL 7.0""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47547","04/15/2020 02:04:52",3,"benchmarks*.yml test suites need to be updated after switch to hygienic ""The changes from [a83ee33|https://github.com/mongodb/mongo/commit/a83ee33c56dcfc8cdcfa0dd0c458f6fef89a3113] to exclude the {{hash_table_bm}} microbenchmark from Evergreen have effectively been undone by the file now being run as {{build/install/bin/hash_table_bm}}. This has been causing [the {{benchmarks_orphaned}} task to time out in Evergreen since mid-February|https://evergreen.mongodb.com/task/mongodb_mongo_master_enterprise_rhel_62_benchmarks_benchmarks_orphaned_876b3af1091b299884869c34a41f7f37d4dcc0bb_20_02_14_12_24_50/0].    This has also been causing the {{chunk_manager_refresh_bm}} microbenchmark is now being run as part of the {{benchmarks_orphaned}} task rather than the {{benchmarks_sharding}} task.""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47589","04/16/2020 14:29:25",2,"Integrate live-record with resmoke.py ""Add an option to resmoke.py to run with live-record""","",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47590","04/16/2020 14:31:41",3,"Download and install udb  ""Allow udb to be downloaded and installed before live-record runs.    Need to figure out a way to keep the download URL private.""","",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47591","04/16/2020 14:32:53",3,"Add build variant that runs some tests with live-record ""Run a smattering of light-weight tests with {{live-record}} in a new BV.    Tests that start up more than 5 processes will be excluded.""","",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47611","04/16/2020 23:38:11",2,"Re-work to_local_args function using argparse ""The current optparse implementation uses a private method {{_get_all_options()}} that is has no argparse equivalent. ""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47796","04/27/2020 16:04:38",2,"commit-queue lint-clang-format not run on enterprise changes ""I have the same issue as SERVER-45586 I think.    https://jira.mongodb.org/browse/EVG-7894 It looks to me like maybe the commit-queue CI might not include Enterprise module changes in the lint-clang-format task, the way that the master waterfall CI does. I submitted a change that got through with format errors in enterprise code, only to break the master waterfall and generate a BFG.     https://jira.mongodb.org/browse/BFG-599619    My commit-queue CI run's lint-clang-format task doesn't look like it made a patch from the enterprise module change.    https://evergreen.mongodb.com/task_log_raw/mongodb_mongo_master_enterprise_rhel_62_64_bit_lint_clang_format_patch_085ffeb310e8fed49739cf8443fcb13ea795d867_5ea60ada306615619458e984_20_04_26_22_29_05/0?type=T#L1035    ""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47880","05/01/2020 15:36:43",2,"Send SIGSTOP to all processes before attaching to any ""We can prevent processes from getting unstuck when the hang analyzer attaches to them by sending SIGSTOP to all of them first. Commands that run in process threads should still work if we use these commands:  ""","(gdb) handle SIGSTOP ignore    (gdb) handle SIGSTOP noprint  ",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47965","05/05/2020 18:52:47",3,"Remove multiverison blacklisting from burn_in_tests.py ""See SERVER-47136 for more context.     As part of adding multiversion testing for repl and sharding, there was some blacklisting code that was added to burn_in_tests that was specific for these suites in order to blacklist tests that behaved differently between Mongo version (for example while a bug fix is waiting for a backport).     However, burn_in_tests is probably not the correct place for this blacklisting logic to live. By putting the logic in burn_in_tests, we are effectively saying that the tests are unstable, not that the tests have inconsistencies between versions. It might make more sense to put the logic in resmoke, which burn_in_tests is already using to get the list of tests to run and is already doing some blacklisting.""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47989","05/06/2020 19:18:42",1,"Ensure lint dependencies are specified ""As part of SERVER-47796, we added some extra python dependencies to linting. We should make sure those are included in the lint requirements.""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-47995","05/06/2020 21:41:44",2,"Extraneous ""Unit Tests"" Link on Failed Tasks ""Failed Evergreen non-unittest tasks have the """"Unit Tests"""" link on them, some of which are tarballs that are in the GBs. E.g. [this one|https://evergreen.mongodb.com/task/mongodb_mongo_master_enterprise_rhel_62_64_bit_replica_sets_multiversion_patch_da4a8e0e85627d6febd8bce3fd87f221e0ff97c6_5eb2be6be3c3310f36bc5cf2_20_05_06_13_42_24##%257B%2522compare%2522%253A%255B%257B%2522hash%2522%253A%2522da4a8e0e85627d6febd8bce3fd87f221e0ff97c6%2522%257D%255D%257D] is 1.8GB.    The unzipped file showed binaries and debug symbols for mongo/d/s that """"gather failed unittests"""" is picking.    We should have the function not run for non-unittest tasks. This requires a change in evergreen.yaml.     ""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-48017","05/07/2020 18:47:30",1,"Don't pass deleted files to lint ""clang_format is hanging in patch builds on he'll 6.2. It looks like it appears to be because it is trying to run against a file that has been removed.""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-48090","05/11/2020 17:43:01",1,"Support python 3.6 for evergreen.py and shrub.py ""There was a request via MAKE-1317 to support python 3.6 with our test generation tools. This ticket is to make the updates to server codebase for that support.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-48105","05/11/2020 21:12:43",1,"Selected tests is trying to access data from a NoneType ""I saw this in a patch build using selected tests. It looks like we are trying to use some unavailable data.    ""","  [2020/05/06 21:13:03.679]   File """"buildscripts/selected_tests.py"""", line 498, in <module>   [2020/05/06 21:13:03.679]     main()  # pylint: disable=no-value-for-parameter   [2020/05/06 21:13:03.679]   File """"/data/mci/fbc5e0e7b726bb8f530a138052af17b6/venv/lib/python3.7/site-packages/click/core.py"""", line 829, in __call__   [2020/05/06 21:13:03.679]     return self.main(*args, **kwargs)   [2020/05/06 21:13:03.679]   File """"/data/mci/fbc5e0e7b726bb8f530a138052af17b6/venv/lib/python3.7/site-packages/click/core.py"""", line 782, in main   [2020/05/06 21:13:03.679]     rv = self.invoke(ctx)   [2020/05/06 21:13:03.679]   File """"/data/mci/fbc5e0e7b726bb8f530a138052af17b6/venv/lib/python3.7/site-packages/click/core.py"""", line 1066, in invoke   [2020/05/06 21:13:03.679]     return ctx.invoke(self.callback, **ctx.params)   [2020/05/06 21:13:03.679]   File """"/data/mci/fbc5e0e7b726bb8f530a138052af17b6/venv/lib/python3.7/site-packages/click/core.py"""", line 610, in invoke   [2020/05/06 21:13:03.679]     return callback(*args, **kwargs)   [2020/05/06 21:13:03.679]   File """"buildscripts/selected_tests.py"""", line 493, in main   [2020/05/06 21:13:03.679]     task_expansions, repos, origin_build_variants)   [2020/05/06 21:13:03.679]   File """"buildscripts/selected_tests.py"""", line 423, in run   [2020/05/06 21:13:03.679]     changed_files)   [2020/05/06 21:13:03.679]   File """"buildscripts/selected_tests.py"""", line 383, in _get_task_configs   [2020/05/06 21:13:03.679]     selected_tests_variant_expansions, related_tasks, build_variant_config)   [2020/05/06 21:13:03.679]   File """"buildscripts/selected_tests.py"""", line 327, in _get_task_configs_for_task_mappings   [2020/05/06 21:13:03.679]     build_variant_config)   [2020/05/06 21:13:03.679]   File """"buildscripts/selected_tests.py"""", line 246, in _get_evg_task_config   [2020/05/06 21:13:03.679]     task_vars = task.run_tests_command[""""vars""""]   [2020/05/06 21:13:03.679] TypeError: 'NoneType' object is not subscriptable   [2020/05/06 21:13:03.747] Command failed: command encountered problem: error waiting on process 'd205ecea-4c74-4768-990d-07df3c320cc4': exit status 1   [2020/05/06 21:13:03.747] Task completed - FAILURE.   [2020/05/06 21:13:03.750] Running post-task commands.  ",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
